3764
5078	5266	1062
5356	5448	1251
5531	5621	1344
5704	5859	1435
5950	6011	1591
0	258	0
0	84	0
1506	1655	85
9454	9615	235
0	163	0
1802	5361	164
0	722	0
3726	3797	723
0	225	0
470	682	226
0	378	0
0	131	0
341	464	132
1487	1557	256
1825	2394	327
2800	2856	897
3513	3593	954
3779	3838	1035
4461	4580	1095
6224	6307	1215
0	95	0
824	872	96
7378	7436	145
11720	11809	204
12903	12987	294
15348	15485	379
0	1441	0
1741	1911	1442
0	205	0
2369	2592	206
4397	4575	430
6388	6477	609
8525	8654	699
0	190	0
1793	2022	191
0	65	0
397	1609	66
0	2176	0
0	1872	0
2293	2740	1873
0	326	0
0	148	0
1763	1854	149
2960	3033	241
4810	4926	315
7033	7138	432
10184	10319	538
10659	10791	674
18269	18327	807
18413	18481	866
20690	20888	935
22189	22286	1134
0	92	0
2456	2590	93
3032	3111	228
0	362	0
3416	3649	363
0	165	0
501	694	166
1076	1170	360
0	153	0
0	103	0
2302	2436	104
4794	4898	239
0	192	0
1829	2091	193
3216	3437	456
5113	5149	678
0	266	0
1393	1610	267
0	482	0
0	1553	0
0	325	0
0	71	0
1174	1247	72
3034	3152	146
5800	5905	265
8952	9099	371
9444	9578	519
25200	25405	654
26624	26722	860
0	92	0
2047	2191	93
2640	2732	238
0	572	0
0	131	0
5274	5411	132
5555	5591	270
5806	5963	307
6346	6438	465
0	163	0
0	182	0
1800	2048	183
0	335	0
10105	10884	336
0	68	0
2655	2770	69
12262	12520	185
0	331	0
0	1013	0
0	222	0
2021	2139	223
3926	4115	342
6474	6602	532
0	158	0
644	802	159
0	70	0
1252	1415	71
8054	8150	235
27505	27601	332
27971	28590	429
30308	30420	1049
30957	31081	1162
32610	32714	1287
0	108	0
562	665	109
3374	3551	213
5487	5639	391
7647	7761	544
8631	8741	659
8824	8911	770
9336	9634	858
0	62	0
516	619	63
3328	3505	167
5441	5487	345
0	126	0
9745	9817	127
0	222	0
0	137	0
0	41	0
1142	1254	42
1343	1532	155
3503	3706	345
13125	13214	549
51023	51205	639
55006	55145	822
55802	55881	962
57723	57796	1042
59454	59598	1116
60912	61071	1261
70537	70655	1421
76365	76495	1540
0	103	0
0	50	0
348	619	51
0	130	0
4233	4347	131
4514	4687	246
9029	9125	420
10579	10720	517
0	110	0
0	53	0
6843	6896	54
7442	7495	108
17638	17697	162
24571	24621	222
26110	26271	273
32757	32876	435
34530	34629	555
34776	34838	655
35571	35635	718
48775	48839	783
49661	49735	848
49834	49922	923
56105	56165	1012
57965	58046	1073
61647	61752	1155
63670	63749	1261
67711	67801	1341
69211	69281	1432
71376	71477	1503
0	318	0
0	124	0
756	918	125
4906	4959	288
0	194	0
6040	6171	195
16862	16956	327
19303	20111	422
20443	20680	1231
26922	27044	1469
27661	27757	1592
28735	28815	1689
33092	33171	1770
33420	33586	1850
35796	35898	2017
38494	38580	2120
39672	39801	2207
0	639	0
0	244	0
